t_s,cmd_rad,pos_rad
6.82620,-0.06955,-0.06142
6.84620,-0.06981,-0.06142
6.86620,-0.06966,-0.06142
6.88619,-0.06911,-0.06654
6.90620,-0.06814,-0.06654
6.92619,-0.06677,-0.06654
6.94620,-0.06499,-0.06654
6.96619,-0.06282,-0.06654
6.98619,-0.06026,-0.06142
7.00619,-0.05734,-0.06142
7.02619,-0.05405,-0.06142
7.04619,-0.05042,-0.06142
7.06619,-0.04648,-0.06142
7.08619,-0.04224,-0.06142
7.10619,-0.03772,-0.06142
7.12618,-0.03295,-0.05630
7.14618,-0.02797,-0.04095
7.16618,-0.02279,-0.03583
7.18618,-0.01746,-0.03071
7.20618,-0.01200,-0.02559
7.22618,-0.00645,-0.02047
7.24618,-0.00084,-0.01535
7.26618,0.00478,-0.01535
7.28618,0.01039,-0.00512
7.30618,0.01595,0.00000
7.32618,0.02142,0.00512
7.34618,0.02675,0.01024
7.36618,0.03193,0.01024
7.38618,0.03690,0.01535
7.40618,0.04164,0.02559
7.42618,0.04611,0.03071
7.44618,0.05027,0.03583
7.46617,0.05411,0.03583
7.48616,0.05758,0.04606
7.50617,0.06066,0.04606
7.52616,0.06333,0.05118
7.54616,0.06556,0.05118
7.56616,0.06734,0.05630
7.58616,0.06865,0.05118
7.60616,0.06947,0.04606
7.62616,0.06981,0.06142
7.64615,0.06964,0.06142
7.66615,0.06897,0.06142
7.68615,0.06780,0.06142
7.70615,0.06613,0.06142
7.72615,0.06397,0.06142
7.74615,0.06134,0.06142
7.76615,0.05825,0.06142
7.78615,0.05471,0.06142
7.80615,0.05076,0.06142
7.82615,0.04641,0.05118
7.84615,0.04171,0.04606
7.86614,0.03667,0.04606
7.88614,0.03135,0.04095
7.90614,0.02576,0.03071
7.92614,0.01997,0.03071
7.94614,0.01400,0.02559
7.96614,0.00791,0.02047
7.98614,0.00174,0.01535
8.00613,-0.00445,0.00512
8.02613,-0.01063,0.00000
8.04613,-0.01674,-0.00512
8.06613,-0.02273,-0.01024
8.08613,-0.02856,-0.01535
8.10613,-0.03417,-0.02559
8.12613,-0.03951,-0.03583
8.14613,-0.04455,-0.03583
8.16613,-0.04924,-0.03583
8.18613,-0.05353,-0.03583
8.20613,-0.05739,-0.04095
8.22613,-0.06077,-0.05118
8.24612,-0.06366,-0.05630
8.26612,-0.06602,-0.05630
8.28612,-0.06783,-0.06142
8.30612,-0.06907,-0.06142
8.32612,-0.06971,-0.06142
8.34612,-0.06976,-0.06142
8.36612,-0.06921,-0.06142
8.38612,-0.06805,-0.06654
8.40611,-0.06629,-0.06654
8.42611,-0.06395,-0.06142
8.44613,-0.06104,-0.06142
8.46611,-0.05757,-0.06142
8.48611,-0.05359,-0.06142
8.50611,-0.04911,-0.06142
8.52611,-0.04418,-0.06142
8.54611,-0.03884,-0.06142
8.56611,-0.03313,-0.06142
8.58611,-0.02710,-0.05118
8.60611,-0.02080,-0.03583
8.62611,-0.01430,-0.03071
8.64611,-0.00764,-0.02559
8.66612,-0.00090,-0.01024
8.68610,0.00587,-0.01024
8.70610,0.01260,-0.00512
8.72610,0.01923,0.00000
8.74610,0.02569,0.01024
8.76609,0.03192,0.01535
8.78609,0.03786,0.01535
8.80609,0.04345,0.02559
8.82609,0.04863,0.03071
8.84609,0.05335,0.03583
8.86609,0.05755,0.04095
8.88609,0.06120,0.04606
8.90609,0.06424,0.05118
8.92609,0.06665,0.05118
8.94609,0.06840,0.05630
8.96609,0.06946,0.05630
8.98609,0.06981,0.05630
9.00608,0.06946,0.06142
9.02608,0.06838,0.06142
9.04608,0.06660,0.06142
9.06608,0.06413,0.06142
9.08608,0.06098,0.06142
9.10608,0.05718,0.06142
9.12608,0.05277,0.06142
9.14608,0.04778,0.05118
9.16607,0.04228,0.04606
9.18607,0.03631,0.04606
9.20607,0.02993,0.03583
9.22607,0.02321,0.03583
9.24607,0.01622,0.02559
9.26607,0.00904,0.02047
9.28607,0.00174,0.01024
9.30607,-0.00560,0.00512
9.32606,-0.01290,-0.00512
9.34606,-0.02007,-0.01024
9.36606,-0.02704,-0.01535
9.38606,-0.03372,-0.02047
9.40606,-0.04003,-0.03071
9.42606,-0.04590,-0.03583
9.44606,-0.05127,-0.03583
9.46606,-0.05605,-0.04095
9.48606,-0.06020,-0.05118
9.50606,-0.06366,-0.05630
9.52605,-0.06639,-0.05630
9.54605,-0.06834,-0.06142
9.56605,-0.06948,-0.06142
9.58605,-0.06981,-0.06142
9.60605,-0.06930,-0.06142
9.62605,-0.06796,-0.06654
9.64605,-0.06579,-0.06654
9.66605,-0.06282,-0.06142
9.68604,-0.05908,-0.06142
9.70604,-0.05460,-0.06142
9.72604,-0.04944,-0.06142
9.74605,-0.04365,-0.06142
9.76605,-0.03730,-0.06142
9.78605,-0.03047,-0.06142
9.80605,-0.02324,-0.04095
9.82605,-0.01569,-0.03583
9.84605,-0.00793,-0.02559
9.86605,-0.00004,-0.01535
9.88705,0.00786,-0.00512
9.90603,0.01569,0.00000
9.92603,0.02333,0.01024
9.94603,0.03069,0.01535
9.96703,0.03766,0.02559
9.98603,0.04416,0.03071
10.00703,0.05009,0.03583
10.02603,0.05536,0.03583
10.04603,0.05991,0.04606
10.06603,0.06366,0.05118
10.08702,0.06656,0.05118
10.10602,0.06856,0.05118
10.12702,0.06963,0.05630
10.14602,0.06974,0.06142
10.16702,0.06889,0.06142
10.18602,0.06708,0.06142
10.20702,0.06433,0.06142
10.22602,0.06067,0.06142
10.24702,0.05615,0.06142
10.26602,0.05081,0.05630
10.28701,0.04474,0.05630
10.30601,0.03800,0.04606
10.32601,0.03071,0.03583
10.34601,0.02295,0.03583
10.36701,0.01483,0.02047
10.38603,0.00648,0.02047
10.40701,-0.00199,0.00512
10.42601,-0.01045,0.00512
10.44700,-0.01878,-0.01024
10.46600,-0.02685,-0.01535
10.48700,-0.03454,-0.02047
10.50600,-0.04172,-0.03071
10.52700,-0.04829,-0.03583
10.54600,-0.05415,-0.03583
10.56700,-0.05918,-0.05118
10.58600,-0.06332,-0.05630
10.60599,-0.06648,-0.06142
10.62600,-0.06862,-0.06142
10.64699,-0.06969,-0.06142
10.66599,-0.06966,-0.06142
10.68699,-0.06853,-0.06142
10.70599,-0.06631,-0.06142
10.72699,-0.06302,-0.06142
10.74599,-0.05871,-0.06142
10.76699,-0.05344,-0.06142
10.78599,-0.04729,-0.06142
10.80699,-0.04035,-0.06142
10.82599,-0.03273,-0.05630
10.84698,-0.02455,-0.04095
10.86598,-0.01594,-0.03071
10.88598,-0.00704,-0.02559
10.90598,0.00200,-0.02047
10.92598,0.01103,-0.01024
10.94598,0.01989,0.00000
10.96598,0.02844,0.01024
10.98598,0.03653,0.02047
11.00598,0.04400,0.02559
11.02598,0.05074,0.03583
11.04598,0.05661,0.03583
11.06599,0.06151,0.04606
11.08599,0.06534,0.05118
11.10599,0.06802,0.05118
11.12597,0.06951,0.05630
